win_loss_perc_home,points_home,points_opp_home,points_diff_home,mov_home,totalyards_home,plays_offense_home,yds_per_play_offense_home,turnovers_home,fumbles_lost_home,first_down_home,pass_cmp_home,pass_att_home,passyds_home,pass_td_home,pass_int_home,pass_netyds_per_att_home,pass_fd_home,rush_att_home,rushyds_home,rush_td_home,rushyds_per_att_home,rush_fd_home,penalties_home,penaltiesyds_home,pen_fd_home,score_pct_home,turnover_pct_home,exp_pts_tot_home,comp_pct_home,win_loss_perc_away,points_away,points_opp_away,points_diff_away,mov_away,totalyards_away,plays_offense_away,yds_per_play_offense_away,turnovers_away,fumbles_lost_away,first_down_away,pass_cmp_away,pass_att_away,passyds_away,pass_td_away,pass_int_away,pass_netyds_per_att_away,pass_fd_away,rush_att_away,rushyds_away,rush_td_away,rushyds_per_att_away,rush_fd_away,penalties_away,penaltiesyds_away,pen_fd_away,score_pct_away,turnover_pct_away,exp_pts_tot_away,ties_away,comp_pct_away,score_home,score_away,spread_favorite,over_under_line,stadium_weather_type,home_fav,home_win
0.875,33.1875,17.625,249,15.5625,407.5625,66.5,6.1,0.9375,0.4375,24.125,18.0625,27.5,201.5625,2.3125,0.5,0.43125,10.6875,37.25,206.0,1.3125,0.34375,11.75,6.8125,54.1875,1.6875,51.8,8.4,14.999375,0.6568181818181819,0.125,17.4375,26.25,-141,-8.8125,323.0625,65.5625,4.9,1.875,0.875,19.5,22.25,38.5,228.25,1.125,1.0,0.34375,11.9375,24.0625,94.8125,0.5625,0.24375,5.3125,5.8125,47.5625,2.25,29.8,15.5,-3.795625,0.0,0.577922077922078,13,49,-10.5,44.0,cold,True,False
0.438,19.5625,26.1875,-106,-6.625,363.6875,61.8125,5.9,1.0625,0.5625,19.6875,22.9375,32.6875,245.375,1.375,0.5,0.44375,12.125,27.3125,118.3125,0.8125,0.26875,6.5,8.0,71.125,1.0625,32.7,9.7,4.973125,0.7017208413001912,0.75,28.1875,19.25,143,8.9375,379.1875,61.0,6.2,0.9375,0.625,21.875,23.625,36.0,281.125,1.875,0.3125,0.46875,13.1875,23.4375,98.0625,1.0,0.2625,5.8125,6.6875,64.3125,2.875,48.8,7.9,16.46125,0.0,0.65625,40,9,-10.5,49.5,cold,False,True
0.471,21.764705882352942,21.823529411764707,-1,-0.058823529411764705,337.94117647058823,61.8235294117647,5.5,1.2941176470588236,0.5882352941176471,19.647058823529413,21.41176470588235,33.11764705882353,213.64705882352942,1.588235294117647,0.7058823529411765,0.3588235294117647,10.941176470588236,26.823529411764707,124.29411764705883,0.7058823529411765,0.27058823529411763,6.823529411764706,5.235294117647059,43.94117647058823,1.8823529411764706,36.2,11.3,4.052941176470589,0.6465364120781527,0.813,28.4375,17.875,169,10.5625,397.5625,64.8125,6.1,1.6875,0.8125,22.9375,22.5625,35.875,258.0625,2.1875,0.875,0.425,13.25,26.875,139.5,0.9375,0.325,8.0,5.75,44.3125,1.6875,45.0,15.2,9.84125,0.0,0.6289198606271778,27,17,-10.5,47.0,cold,False,True
0.235,15.176470588235293,24.470588235294116,-158,-9.294117647058824,287.29411764705884,61.76470588235294,4.7,1.7647058823529411,0.5882352941176471,17.58823529411765,20.647058823529413,34.88235294117647,188.0,0.8823529411764706,1.1764705882352942,0.3,10.058823529411764,24.647058823529413,99.29411764705883,0.47058823529411764,0.23529411764705882,5.294117647058823,5.176470588235294,39.64705882352941,2.235294117647059,27.5,15.9,-5.89,0.5919055649241147,0.706,28.235294117647058,21.41176470588235,116,6.823529411764706,396.8235294117647,66.70588235294117,5.9,1.4705882352941178,0.7058823529411765,24.647058823529413,26.352941176470587,39.705882352941174,281.8235294117647,2.176470588235294,0.7647058823529411,0.39999999999999997,15.705882352941176,25.352941176470587,115.0,0.9411764705882353,0.2647058823529412,7.0,6.529411764705882,54.411764705882355,1.9411764705882353,48.2,13.7,15.398235294117645,0.0,0.6637037037037037,20,17,-10.5,53.0,cold,False,True
0.265,17.0,25.11764705882353,-138,-8.117647058823529,311.6470588235294,64.88235294117646,4.8,2.0,0.8235294117647058,18.235294117647058,23.41176470588235,35.529411764705884,201.88235294117646,1.0,1.1764705882352942,0.3058823529411765,11.352941176470589,25.823529411764707,109.76470588235294,0.47058823529411764,0.2529411764705882,5.352941176470588,5.235294117647059,46.705882352941174,1.5294117647058822,29.2,16.9,-6.497647058823529,0.6589403973509934,0.706,27.470588235294116,20.11764705882353,125,7.352941176470588,354.94117647058823,65.52941176470588,5.4,1.3529411764705883,0.29411764705882354,20.41176470588235,20.88235294117647,32.705882352941174,219.76470588235293,1.6470588235294117,1.0588235294117647,0.3764705882352941,11.411764705882353,31.235294117647058,135.1764705882353,1.411764705882353,0.2529411764705882,7.588235294117647,6.117647058823529,49.529411764705884,1.411764705882353,41.5,10.8,6.608235294117647,0.0,0.6384892086330936,54,19,-11.0,44.5,indoor,False,True
0.313,19.125,30.875,-188,-11.75,310.0,63.875,4.9,1.625,0.5,19.6875,23.1875,38.4375,237.75,1.375,1.125,0.35625,13.125,21.8125,72.25,0.625,0.20625,4.0,5.75,48.0625,2.5625,30.2,13.7,-1.803125,0.6032520325203252,0.438,22.5625,23.3125,-12,-0.75,327.375,63.5,5.2,1.3125,0.6875,21.25,19.1875,32.0625,194.25,1.375,0.625,0.35625,10.3125,29.4375,133.125,1.0625,0.28125,8.1875,4.9375,41.875,2.75,36.3,11.3,4.675,0.0,0.5984405458089669,12,16,-11.0,44.0,indoor,False,False
0.588,20.58823529411765,18.529411764705884,35,2.0588235294117645,338.8235294117647,61.88235294117647,5.5,1.2352941176470589,0.47058823529411764,19.823529411764707,17.647058823529413,28.705882352941178,178.8235294117647,1.1176470588235294,0.7647058823529411,0.3411764705882353,8.764705882352942,30.941176470588236,160.0,0.8235294117647058,0.3058823529411765,9.823529411764707,4.823529411764706,39.88235294117647,1.2352941176470589,38.9,11.7,2.833529411764706,0.6147540983606558,0.75,26.125,20.125,96,6.0,360.5,65.8125,5.5,1.125,0.375,22.3125,26.125,38.125,265.0,2.1875,0.75,0.40625,13.8125,24.9375,95.5,0.875,0.2375,6.0,5.0625,38.9375,2.5,41.5,9.7,9.22625,0.0,0.6852459016393443,27,16,-11.0,39.0,cold,False,True
0.313,19.125,30.875,-188,-11.75,310.0,63.875,4.9,1.625,0.5,19.6875,23.1875,38.4375,237.75,1.375,1.125,0.35625,13.125,21.8125,72.25,0.625,0.20625,4.0,5.75,48.0625,2.5625,30.2,13.7,-1.803125,0.6032520325203252,0.375,20.9375,24.5625,-58,-3.625,340.9375,60.8125,5.6,1.75,0.4375,19.0625,19.875,33.6875,222.125,1.375,1.3125,0.38125,11.25,24.5625,118.8125,0.9375,0.3,5.625,7.625,69.125,2.1875,33.9,14.8,0.84625,0.0,0.5899814471243042,41,24,-11.0,46.0,cold,False,True
0.375,17.5,22.3125,-77,-4.8125,299.625,60.375,5.0,1.375,0.6875,18.5625,20.0625,32.3125,189.125,0.75,0.6875,0.33125,11.125,24.9375,110.5,0.8125,0.275,5.6875,5.0625,39.625,1.75,33.5,12.6,-1.674375,0.620889748549323,0.75,28.6875,23.1875,88,5.5,369.5,63.875,5.8,1.125,0.3125,22.25,24.25,35.1875,246.3125,2.5,0.8125,0.40625,13.5,25.6875,123.1875,0.9375,0.3,6.9375,5.25,41.375,1.8125,44.4,10.1,8.0775,0.0,0.6891651865008881,12,17,-11.0,48.0,moderate,False,False
0.5,18.88235294117647,20.176470588235293,-22,-1.2941176470588236,330.29411764705884,67.05882352941177,4.9,1.3529411764705883,0.4117647058823529,19.941176470588236,20.235294117647058,32.588235294117645,204.23529411764707,1.411764705882353,0.9411764705882353,0.3411764705882353,10.823529411764707,31.647058823529413,126.05882352941177,0.5294117647058824,0.23529411764705882,7.294117647058823,5.411764705882353,47.35294117647059,1.8235294117647058,29.4,11.7,-1.4276470588235295,0.6209386281588448,0.824,28.058823529411764,20.235294117647058,133,7.823529411764706,389.05882352941177,66.11764705882354,5.9,1.1176470588235294,0.5882352941176471,22.647058823529413,20.58823529411765,31.529411764705884,241.47058823529412,1.4705882352941178,0.5294117647058824,0.41764705882352937,11.470588235294118,32.0,147.58823529411765,1.8823529411764706,0.27058823529411763,9.470588235294118,5.294117647058823,40.11764705882353,1.7058823529411764,42.5,10.2,13.350588235294119,0.0,0.6529850746268657,21,32,-11.0,43.0,cold,False,False
0.5,23.25,23.125,2,0.125,331.375,65.1875,5.1,1.375,0.375,20.9375,25.125,38.375,228.4375,1.625,1.0,0.35,13.625,24.5625,102.9375,0.75,0.2625,5.8125,5.5,48.5625,1.5,38.9,12.0,2.1825,0.6547231270358306,0.75,30.125,21.0625,145,9.0625,376.4375,65.3125,5.8,1.0625,0.5625,22.9375,23.125,32.625,234.875,1.75,0.5,0.425,12.4375,30.875,141.5625,1.875,0.2875,9.1875,6.125,62.8125,1.3125,45.5,9.0,11.05875,0.0,0.7088122605363985,21,9,-11.0,48.0,indoor,False,True
0.25,24.75,25.875,-18,-1.125,368.4375,67.375,5.5,1.125,0.4375,22.875,25.5,39.25,272.6875,1.6875,0.6875,0.40625,15.1875,25.5625,95.75,0.8125,0.23125,5.375,5.1875,46.0,2.3125,44.8,10.3,8.110625,0.6496815286624203,0.875,29.5625,22.625,111,6.9375,415.8125,66.0625,6.3,1.0,0.5625,24.8125,26.25,39.375,303.375,2.5,0.4375,0.4625,15.9375,25.1875,112.4375,0.8125,0.28125,6.875,6.5625,57.4375,2.0,47.9,9.2,17.55125,0.0,0.6666666666666666,17,14,-11.0,54.0,cold,False,True
0.471,19.529411764705884,19.470588235294116,1,0.058823529411764705,289.52941176470586,59.411764705882355,4.9,1.411764705882353,0.35294117647058826,17.176470588235293,20.470588235294116,32.76470588235294,198.8235294117647,1.1764705882352942,1.0588235294117647,0.33529411764705885,10.705882352941176,24.294117647058822,90.70588235294117,0.6470588235294118,0.21764705882352942,4.882352941176471,4.411764705882353,37.0,1.588235294117647,31.8,13.4,-1.6441176470588235,0.6247755834829444,0.647,21.823529411764707,17.294117647058822,77,4.529411764705882,351.29411764705884,63.529411764705884,5.5,1.6470588235294117,0.6470588235294118,20.58823529411765,24.764705882352942,37.35294117647059,246.35294117647058,1.6470588235294117,1.0,0.37058823529411766,12.705882352941176,24.529411764705884,104.94117647058823,0.5294117647058824,0.2529411764705882,6.294117647058823,5.647058823529412,49.705882352941174,1.588235294117647,39.3,14.6,4.034705882352942,0.0,0.662992125984252,14,20,-11.0,40.5,cold,False,False
0.706,29.941176470588236,18.529411764705884,194,11.411764705882353,371.5882352941176,66.0,5.6,0.9411764705882353,0.35294117647058826,22.647058823529413,25.176470588235293,36.11764705882353,258.6470588235294,2.1176470588235294,0.5882352941176471,0.3941176470588235,13.470588235294118,27.529411764705884,112.94117647058823,0.8235294117647058,0.24117647058823527,6.647058823529412,6.764705882352941,56.705882352941174,2.5294117647058822,50.3,8.9,11.336470588235294,0.6970684039087948,0.118,13.882352941176471,24.470588235294116,-180,-10.588235294117647,265.29411764705884,64.47058823529412,4.1,1.1764705882352942,0.5882352941176471,17.470588235294116,20.58823529411765,34.470588235294116,161.23529411764707,0.7647058823529411,0.5882352941176471,0.24705882352941178,8.823529411764707,26.176470588235293,104.05882352941177,0.4117647058823529,0.23529411764705882,6.529411764705882,6.0588235294117645,49.705882352941174,2.1176470588235294,25.0,11.1,-7.942941176470589,0.0,0.5972696245733788,10,33,-11.0,43.0,moderate,True,False
0.765,30.058823529411764,20.764705882352942,158,9.294117647058824,405.94117647058823,67.0,6.1,1.1176470588235294,0.4117647058823529,23.764705882352942,28.941176470588236,43.0,307.5882352941176,2.5294117647058822,0.7058823529411765,0.40588235294117647,16.058823529411764,22.647058823529413,98.3529411764706,1.0588235294117647,0.2529411764705882,6.235294117647059,5.705882352941177,51.411764705882355,1.4705882352941178,44.3,9.8,12.714117647058822,0.6730506155950753,0.294,17.88235294117647,23.764705882352942,-100,-5.882352941176471,298.88235294117646,65.05882352941177,4.6,1.7058823529411764,0.47058823529411764,18.941176470588236,20.470588235294116,35.23529411764706,190.52941176470588,0.8235294117647058,1.2352941176470589,0.29411764705882354,10.235294117647058,26.764705882352942,108.3529411764706,1.0,0.23529411764705882,6.9411764705882355,6.294117647058823,50.8235294117647,1.7647058823529411,29.2,14.9,-5.417647058823529,0.0,0.5809682804674458,6,32,-11.0,44.5,moderate,True,False
0.235,15.176470588235293,24.470588235294116,-158,-9.294117647058824,287.29411764705884,61.76470588235294,4.7,1.7647058823529411,0.5882352941176471,17.58823529411765,20.647058823529413,34.88235294117647,188.0,0.8823529411764706,1.1764705882352942,0.3,10.058823529411764,24.647058823529413,99.29411764705883,0.47058823529411764,0.23529411764705882,5.294117647058823,5.176470588235294,39.64705882352941,2.235294117647059,27.5,15.9,-5.89,0.5919055649241147,0.529,26.11764705882353,22.647058823529413,59,3.4705882352941178,359.94117647058823,63.23529411764706,5.7,0.9411764705882353,0.35294117647058826,20.705882352941178,18.058823529411764,29.058823529411764,200.23529411764707,1.1764705882352942,0.5882352941176471,0.38235294117647056,9.823529411764707,32.35294117647059,159.7058823529412,1.4705882352941178,0.2882352941176471,9.588235294117647,6.294117647058823,49.529411764705884,1.2941176470588236,43.4,9.2,6.6499999999999995,0.0,0.6214574898785425,34,10,-11.0,41.0,cold,False,True
0.219,21.3125,26.4375,-82,-5.125,346.8125,63.8125,5.4,1.4375,0.5,19.5625,21.5,35.6875,243.75,1.75,0.9375,0.4,12.25,25.4375,103.0625,0.4375,0.25625,5.125,7.0625,58.5625,2.1875,33.3,12.0,1.941875,0.6024518388791593,0.625,25.4375,18.9375,104,6.5,353.5,60.625,5.8,1.25,0.75,19.625,19.9375,29.125,220.1875,1.625,0.5,0.44375,10.6875,29.75,133.3125,1.1875,0.28125,6.625,6.0,55.9375,2.3125,41.6,10.4,6.125625,0.0,0.6845493562231759,20,7,-11.5,44.0,indoor,False,True
0.529,18.11764705882353,20.352941176470587,-38,-2.235294117647059,322.5882352941176,65.23529411764706,4.9,1.1176470588235294,0.29411764705882354,20.294117647058822,21.41176470588235,33.588235294117645,200.64705882352942,0.7058823529411765,0.8235294117647058,0.32941176470588235,11.117647058823529,29.41176470588235,121.94117647058823,0.9411764705882353,0.24117647058823527,7.588235294117647,5.529411764705882,41.8235294117647,1.588235294117647,35.0,9.6,2.4805882352941175,0.637478108581436,0.824,28.058823529411764,20.235294117647058,133,7.823529411764706,389.05882352941177,66.11764705882354,5.9,1.1176470588235294,0.5882352941176471,22.647058823529413,20.58823529411765,31.529411764705884,241.47058823529412,1.4705882352941178,0.5294117647058824,0.41764705882352937,11.470588235294118,32.0,147.58823529411765,1.8823529411764706,0.27058823529411763,9.470588235294118,5.294117647058823,40.11764705882353,1.7058823529411764,42.5,10.2,13.350588235294119,0.0,0.6529850746268657,35,13,-11.5,43.0,cold,False,True
0.529,21.41176470588235,19.705882352941178,29,1.7058823529411764,304.52941176470586,61.8235294117647,4.9,1.0588235294117647,0.29411764705882354,18.058823529411764,17.235294117647058,29.647058823529413,187.41176470588235,1.7058823529411764,0.7647058823529411,0.3470588235294118,9.705882352941176,30.0,117.11764705882354,0.7058823529411765,0.22941176470588234,6.647058823529412,5.764705882352941,47.705882352941174,1.7058823529411764,33.7,8.7,-0.7041176470588235,0.5813492063492064,0.765,30.058823529411764,20.764705882352942,158,9.294117647058824,405.94117647058823,67.0,6.1,1.1176470588235294,0.4117647058823529,23.764705882352942,28.941176470588236,43.0,307.5882352941176,2.5294117647058822,0.7058823529411765,0.40588235294117647,16.058823529411764,22.647058823529413,98.3529411764706,1.0588235294117647,0.2529411764705882,6.235294117647059,5.705882352941177,51.411764705882355,1.4705882352941178,44.3,9.8,12.714117647058822,0.0,0.6730506155950753,0,9,-11.5,45.5,warm,False,False
0.706,28.235294117647058,21.41176470588235,116,6.823529411764706,396.8235294117647,66.70588235294117,5.9,1.4705882352941178,0.7058823529411765,24.647058823529413,26.352941176470587,39.705882352941174,281.8235294117647,2.176470588235294,0.7647058823529411,0.39999999999999997,15.705882352941176,25.352941176470587,115.0,0.9411764705882353,0.2647058823529412,7.0,6.529411764705882,54.411764705882355,1.9411764705882353,48.2,13.7,15.398235294117645,0.6637037037037037,0.412,19.705882352941178,18.941176470588236,13,0.7647058823529411,330.47058823529414,60.94117647058823,5.4,1.0588235294117647,0.5294117647058824,19.470588235294116,20.823529411764707,31.823529411764707,211.35294117647058,1.1764705882352942,0.5294117647058824,0.3647058823529412,10.529411764705882,26.764705882352942,119.11764705882354,0.9411764705882353,0.2647058823529412,7.294117647058823,4.882352941176471,41.8235294117647,1.6470588235294117,36.9,9.5,3.6070588235294117,0.0,0.6543438077634011,24,28,-11.5,44.5,cold,True,False
0.235,16.470588235294116,26.58823529411765,-172,-10.117647058823529,278.05882352941177,59.411764705882355,4.7,1.2941176470588236,0.4117647058823529,15.647058823529411,20.823529411764707,32.11764705882353,194.41176470588235,1.2352941176470589,0.8823529411764706,0.32941176470588235,9.529411764705882,24.705882352941178,83.6470588235294,0.47058823529411764,0.19999999999999998,4.529411764705882,6.705882352941177,57.529411764705884,1.588235294117647,26.6,11.2,-4.37,0.6483516483516484,0.529,26.529411764705884,21.470588235294116,86,5.0588235294117645,347.11764705882354,61.88235294117647,5.6,1.1176470588235294,0.6470588235294118,20.823529411764707,19.058823529411764,30.647058823529413,197.7058823529412,1.588235294117647,0.47058823529411764,0.3588235294117647,9.823529411764707,29.352941176470587,149.41176470588235,1.2941176470588236,0.3,9.058823529411764,4.470588235294118,40.470588235294116,1.9411764705882353,43.3,8.9,7.474117647058824,0.0,0.6218809980806143,31,3,-11.5,45.0,indoor,False,True
0.375,24.6875,29.5625,-78,-4.875,371.8125,69.5625,5.3,1.625,0.8125,23.1875,25.8125,39.9375,260.0625,1.5625,0.8125,0.38125,14.4375,26.875,111.75,0.875,0.2625,7.1875,6.0,53.0625,1.5625,40.6,14.4,3.685625,0.6463223787167449,0.281,20.875,26.125,-84,-5.25,334.625,66.625,5.0,1.8125,0.5625,21.0,20.875,37.375,207.9375,1.375,1.25,0.3125,11.0625,25.1875,126.6875,1.0,0.3125,7.125,6.6875,53.3125,2.8125,27.9,15.3,-0.853125,1.0,0.5585284280936454,23,9,-11.5,42.5,cold,False,True
0.706,28.88235294117647,17.529411764705884,193,11.352941176470589,398.4117647058824,60.23529411764706,6.6,1.0588235294117647,0.35294117647058826,22.529411764705884,19.764705882352942,28.88235294117647,257.88235294117646,1.9411764705882353,0.7058823529411765,0.49411764705882355,12.176470588235293,29.352941176470587,140.52941176470588,1.588235294117647,0.2823529411764706,8.647058823529411,5.9411764705882355,54.88235294117647,1.7058823529411764,45.3,10.1,13.616470588235293,0.6843177189409368,0.235,19.41176470588235,26.764705882352942,-125,-7.352941176470588,324.05882352941177,62.8235294117647,5.2,1.0588235294117647,0.35294117647058826,19.41176470588235,20.88235294117647,32.64705882352941,184.94117647058823,1.0588235294117647,0.7058823529411765,0.31176470588235294,10.176470588235293,27.705882352941178,139.11764705882354,1.0,0.29411764705882354,7.470588235294118,5.9411764705882355,50.529411764705884,1.7647058823529411,35.0,9.4,-0.1758823529411765,0.0,0.6396396396396397,29,45,-11.5,48.5,indoor,True,False
0.588,27.058823529411764,22.11764705882353,84,4.9411764705882355,361.47058823529414,61.529411764705884,5.9,1.2352941176470589,0.4117647058823529,19.823529411764707,22.58823529411765,32.64705882352941,259.0,2.1176470588235294,0.8235294117647058,0.4235294117647059,12.235294117647058,25.647058823529413,102.47058823529412,0.9411764705882353,0.23529411764705882,5.647058823529412,4.235294117647059,36.470588235294116,1.9411764705882353,42.6,10.0,6.970588235294118,0.6918918918918919,0.235,18.235294117647058,29.647058823529413,-194,-11.411764705882353,306.3529411764706,60.94117647058823,5.0,1.588235294117647,0.4117647058823529,18.235294117647058,21.0,35.470588235294116,208.2941176470588,1.1764705882352942,1.1764705882352942,0.31764705882352945,11.470588235294118,22.352941176470587,98.05882352941177,0.8235294117647058,0.25882352941176473,5.117647058823529,6.0588235294117645,50.588235294117645,1.6470588235294117,29.4,14.4,-1.9241176470588235,0.0,0.5920398009950248,34,31,-11.5,43.0,cold,True,True
0.235,15.176470588235293,24.470588235294116,-158,-9.294117647058824,287.29411764705884,61.76470588235294,4.7,1.7647058823529411,0.5882352941176471,17.58823529411765,20.647058823529413,34.88235294117647,188.0,0.8823529411764706,1.1764705882352942,0.3,10.058823529411764,24.647058823529413,99.29411764705883,0.47058823529411764,0.23529411764705882,5.294117647058823,5.176470588235294,39.64705882352941,2.235294117647059,27.5,15.9,-5.89,0.5919055649241147,0.765,30.058823529411764,20.764705882352942,158,9.294117647058824,405.94117647058823,67.0,6.1,1.1176470588235294,0.4117647058823529,23.764705882352942,28.941176470588236,43.0,307.5882352941176,2.5294117647058822,0.7058823529411765,0.40588235294117647,16.058823529411764,22.647058823529413,98.3529411764706,1.0588235294117647,0.2529411764705882,6.235294117647059,5.705882352941177,51.411764705882355,1.4705882352941178,44.3,9.8,12.714117647058822,0.0,0.6730506155950753,30,10,-11.5,50.0,warm,False,True
0.706,31.176470588235293,21.058823529411764,172,10.117647058823529,407.0,67.82352941176471,6.0,1.1764705882352942,0.5294117647058824,22.941176470588236,26.11764705882353,38.05882352941177,282.3529411764706,2.3529411764705883,0.6470588235294118,0.41764705882352937,14.588235294117647,27.823529411764707,124.6470588235294,0.8823529411764706,0.2647058823529412,6.529411764705882,7.470588235294118,64.88235294117646,1.8235294117647058,43.8,9.9,9.297647058823529,0.6862442040185471,0.235,15.176470588235293,24.470588235294116,-158,-9.294117647058824,287.29411764705884,61.76470588235294,4.7,1.7647058823529411,0.5882352941176471,17.58823529411765,20.647058823529413,34.88235294117647,188.0,0.8823529411764706,1.1764705882352942,0.3,10.058823529411764,24.647058823529413,99.29411764705883,0.47058823529411764,0.23529411764705882,5.294117647058823,5.176470588235294,39.64705882352941,2.235294117647059,27.5,15.9,-5.89,0.0,0.5919055649241147,6,21,-12.0,43.5,cold,True,False
0.353,18.294117647058822,23.941176470588236,-96,-5.647058823529412,307.3529411764706,63.23529411764706,4.9,1.7058823529411764,0.5294117647058824,19.58823529411765,19.529411764705884,31.88235294117647,188.64705882352942,0.9411764705882353,1.1764705882352942,0.31176470588235294,10.588235294117647,27.941176470588236,118.70588235294117,0.8235294117647058,0.24705882352941178,7.0,6.235294117647059,54.05882352941177,2.0,31.5,15.2,-2.405294117647059,0.6125461254612546,0.765,30.058823529411764,20.764705882352942,158,9.294117647058824,405.94117647058823,67.0,6.1,1.1176470588235294,0.4117647058823529,23.764705882352942,28.941176470588236,43.0,307.5882352941176,2.5294117647058822,0.7058823529411765,0.40588235294117647,16.058823529411764,22.647058823529413,98.3529411764706,1.0588235294117647,0.2529411764705882,6.235294117647059,5.705882352941177,51.411764705882355,1.4705882352941178,44.3,9.8,12.714117647058822,0.0,0.6730506155950753,38,3,-12.0,47.0,warm,False,True
0.688,30.75,22.1875,137,8.5625,384.0625,63.5625,6.0,1.0625,0.3125,22.75,25.625,39.125,289.125,2.625,0.75,0.44375,14.875,23.0625,94.9375,1.0,0.25625,5.125,5.25,44.6875,2.75,47.8,8.9,15.39,0.6549520766773163,0.313,23.5625,32.4375,-142,-8.875,350.1875,61.9375,5.7,1.3125,0.5,21.875,23.375,36.375,256.5,1.6875,0.8125,0.4125,13.75,22.9375,93.6875,1.0625,0.25625,5.8125,5.9375,53.75,2.3125,38.5,11.2,5.92375,0.0,0.6426116838487973,7,47,-12.0,55.0,indoor,True,False
0.353,18.294117647058822,23.941176470588236,-96,-5.647058823529412,307.3529411764706,63.23529411764706,4.9,1.7058823529411764,0.5294117647058824,19.58823529411765,19.529411764705884,31.88235294117647,188.64705882352942,0.9411764705882353,1.1764705882352942,0.31176470588235294,10.588235294117647,27.941176470588236,118.70588235294117,0.8235294117647058,0.24705882352941178,7.0,6.235294117647059,54.05882352941177,2.0,31.5,15.2,-2.405294117647059,0.6125461254612546,0.765,26.470588235294116,21.823529411764707,79,4.647058823529412,365.5882352941176,63.05882352941177,5.8,0.7647058823529411,0.35294117647058826,22.058823529411764,23.647058823529413,34.88235294117647,253.8235294117647,2.2941176470588234,0.4117647058823529,0.40588235294117647,13.823529411764707,26.235294117647058,111.76470588235294,0.7647058823529411,0.2529411764705882,6.411764705882353,4.0588235294117645,39.88235294117647,1.8235294117647058,44.5,6.4,10.612941176470587,0.0,0.6779089376053963,45,30,-12.0,43.0,cold,False,True
0.559,20.176470588235293,23.41176470588235,-55,-3.235294117647059,315.3529411764706,65.47058823529412,4.8,1.1764705882352942,0.5294117647058824,19.0,25.0,39.05882352941177,222.23529411764707,1.3529411764705883,0.6470588235294118,0.31764705882352945,12.0,24.176470588235293,93.11764705882354,0.5882352941176471,0.22941176470588234,5.0,6.235294117647059,48.88235294117647,2.0,34.7,9.5,-0.8523529411764706,0.6400602409638554,0.706,28.235294117647058,21.41176470588235,116,6.823529411764706,396.8235294117647,66.70588235294117,5.9,1.4705882352941178,0.7058823529411765,24.647058823529413,26.352941176470587,39.705882352941174,281.8235294117647,2.176470588235294,0.7647058823529411,0.39999999999999997,15.705882352941176,25.352941176470587,115.0,0.9411764705882353,0.2647058823529412,7.0,6.529411764705882,54.411764705882355,1.9411764705882353,48.2,13.7,15.398235294117645,0.0,0.6637037037037037,42,21,-12.5,47.0,cold,False,True
0.188,16.625,27.1875,-169,-10.5625,274.6875,55.3125,5.0,1.3125,0.5,15.5,18.625,29.9375,175.75,1.125,0.8125,0.33125,9.625,22.25,98.9375,0.5625,0.275,4.625,6.625,52.1875,1.25,29.5,11.9,-5.51875,0.6221294363256785,0.5,27.125,20.0625,113,7.0625,431.5,66.8125,6.5,1.125,0.4375,23.6875,24.25,37.3125,296.9375,1.875,0.6875,0.48125,14.3125,28.0625,134.5625,1.125,0.3,7.5,6.8125,63.0,1.875,44.6,10.3,13.173125,0.0,0.6499162479061976,47,16,-12.5,47.5,indoor,False,True
0.294,16.88235294117647,21.11764705882353,-72,-4.235294117647059,325.11764705882354,63.411764705882355,5.1,1.411764705882353,0.5294117647058824,17.647058823529413,20.294117647058822,33.588235294117645,211.2941176470588,1.0588235294117647,0.8823529411764706,0.33529411764705885,9.764705882352942,26.11764705882353,113.82352941176471,0.6470588235294118,0.25882352941176473,6.176470588235294,6.647058823529412,57.05882352941177,1.7058823529411764,28.6,10.6,-2.448235294117647,0.6042031523642732,0.824,29.176470588235293,21.705882352941178,127,7.470588235294118,413.6470588235294,64.3529411764706,6.4,1.3529411764705883,0.6470588235294118,24.0,25.58823529411765,38.294117647058826,297.7647058823529,2.411764705882353,0.7058823529411765,0.4411764705882353,16.0,24.529411764705884,115.88235294117646,1.0588235294117647,0.27647058823529413,6.176470588235294,5.117647058823529,49.294117647058826,1.8235294117647058,46.4,10.1,16.529411764705884,0.0,0.6682027649769585,27,24,-12.5,45.5,cold,False,True
0.344,22.5625,27.625,-81,-5.0625,341.6875,62.5,5.5,1.125,0.375,19.625,22.1875,34.625,217.3125,1.25,0.75,0.3625,11.0,24.75,124.375,1.125,0.3125,6.8125,7.5625,59.75,1.8125,38.8,10.1,4.0225,0.6407942238267148,0.813,28.625,21.3125,117,7.3125,373.875,63.1875,5.9,0.5,0.125,21.6875,26.125,36.3125,265.25,2.25,0.375,0.4375,14.375,25.3125,108.625,0.75,0.26875,6.0625,7.5,64.75,1.25,46.2,4.0,10.19,0.0,0.7194492254733219,31,9,-12.5,48.0,indoor,False,True
